,timestamp,pos_x,pos_y,pos_z,l_status,l_active,l_available,l_calibrated,sys_canfly,sys_isflying,pm_battery,pm_state
748,519930.0,0.7613740563392639,0.5185493230819702,-0.2882043421268463,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
749,519940.0,0.7613734602928162,0.5193647742271423,-0.2871263027191162,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
750,519950.0,0.7614104747772217,0.519361674785614,-0.28713101148605347,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
751,519960.0,0.7614288330078125,0.5201905965805054,-0.2860276401042938,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
752,519970.0,0.7614646553993225,0.5201971530914307,-0.28601986169815063,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
753,519980.0,0.7614882588386536,0.521025538444519,-0.28489500284194946,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
754,519990.0,0.761525571346283,0.5210421681404114,-0.2848765254020691,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
755,520000.0,0.7615606784820557,0.521908164024353,-0.2837151885032654,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
756,520010.0,0.7615941762924194,0.5219365954399109,-0.2836894690990448,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
757,520020.0,0.7616314888000488,0.522733747959137,-0.2825729548931122,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
758,520030.0,0.7616682052612305,0.5227742195129395,-0.28253111243247986,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
759,520040.0,0.7617636322975159,0.5235788226127625,-0.2813771367073059,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
760,520050.0,0.7617995738983154,0.5236222743988037,-0.281328022480011,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
761,520060.0,0.7619076371192932,0.5244523882865906,-0.2801399230957031,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
762,520070.0,0.761949360370636,0.5245007872581482,-0.2800821363925934,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
763,520080.0,0.7620297074317932,0.5253252387046814,-0.27886444330215454,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
764,520090.0,0.7620747685432434,0.5253806114196777,-0.2787962853908539,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
765,520100.0,0.7621718645095825,0.5263174772262573,-0.27748823165893555,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
766,520110.0,0.7622194886207581,0.5263820886611938,-0.2774085998535156,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
767,520120.0,0.7623240947723389,0.5273733735084534,-0.27603405714035034,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
768,520130.0,0.7623735070228577,0.5274463295936584,-0.2759416103363037,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
769,520140.0,0.7624724507331848,0.5284104943275452,-0.2745647728443146,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
770,520150.0,0.7625259757041931,0.5284919738769531,-0.2744596600532532,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
771,520160.0,0.7626153230667114,0.5294453501701355,-0.2730781137943268,2.0,2.0,15.0,3.0,1.0,0.0,80.0,0.0
772,520170.0,0.7626697421073914,0.5295299291610718,-0.2729600667953491,2.0,2.0,15.0,3.0,1.0,0.0,90.0,0.0
773,520180.0,0.7627184391021729,0.530649721622467,-0.2714133560657501,2.0,2.0,15.0,3.0,1.0,0.0,90.0,0.0
774,520190.0,0.762772262096405,0.530744731426239,-0.27127981185913086,2.0,2.0,15.0,3.0,1.0,0.0,90.0,0.0
775,520200.0,0.7628234624862671,0.5318956971168518,-0.26970162987709045,2.0,2.0,15.0,3.0,1.0,0.0,90.0,0.0
776,520210.0,0.7628756761550903,0.5320034623146057,-0.26955646276474,2.0,2.0,15.0,3.0,1.0,0.0,90.0,0.0
777,520220.0,0.7629461884498596,0.5331813097000122,-0.26793551445007324,2.0,2.0,15.0,3.0,1.0,0.0,90.0,0.0
778,520230.0,0.7629993557929993,0.5333023071289062,-0.26777905225753784,2.0,2.0,15.0,3.0,1.0,0.0,90.0,0.0
779,520240.0,0.7630801796913147,0.5344640612602234,-0.2661559283733368,2.0,2.0,15.0,3.0,1.0,0.0,90.0,0.0
